participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,engels,apartmentId,locationX,locationY,Education,Food,Recreation,Shelter,Wage,RentAdjustment
637,2,False,23,Bachelors,F,0.573248725,0.1499539682974769,1055,-713.3451653741274,6339.595899906177,0.0,3793.415883510391,8495.08833399781,13008.698161191483,73044.82325997669,0.0
638,2,False,48,HighSchoolOrCollege,I,0.221999544,0.201291734874295,104,472.7222347079784,2221.8192620668133,0.0,4326.538705984042,4714.461159196991,12452.871747013718,44658.37685150661,0.0
640,2,False,24,Bachelors,D,0.686982312,0.186809538773896,784,-567.7565018610546,4873.227525333588,0.0,4604.599369681824,6377.891254988538,13666.140274498955,52792.11925877917,854.0404406303531
642,2,False,37,HighSchoolOrCollege,D,0.261732596,0.2014054597948242,105,110.29459020492618,509.20279882430367,0.0,4086.547319022939,3750.732567320186,12452.871747013718,44562.29975173219,0.0
644,2,False,37,HighSchoolOrCollege,A,0.130781968,0.1840464210627,139,110.29459020492618,509.20279882430367,0.0,4079.5560770030174,5633.480393308584,12452.871747013718,43831.95334378394,0.0
645,2,False,33,Graduate,E,0.134078822,0.1929767109717292,219,501.0400177552985,2280.4328579134835,0.0,4245.982191573458,5303.708806901258,12452.871747013718,87208.79289078427,0.0
646,2,False,36,Graduate,I,0.962520694,0.162414290099584,1046,-3366.122556039276,5214.924087026799,0.0,4528.334502711802,7058.873852649446,16294.171416919027,58449.5417734552,0.0
648,2,False,49,Bachelors,B,0.634994302,0.2524626228530038,1173,-1531.1328847088653,5597.244219744858,0.0,6241.87205857453,5473.37500443002,13008.698161191483,71749.61492185868,0.0
649,2,False,38,HighSchoolOrCollege,A,0.042960665,0.2030276533633123,1499,-4602.758597842296,7604.489701961552,0.0,4438.457678530475,4946.238582723287,12476.649250079014,44495.594197770566,0.0
650,2,False,31,Graduate,C,0.846974117,0.1330172699774629,1371,-3134.7739074608485,6298.465427429669,0.0,4673.66018501163,8896.494706874513,21565.58489440993,77394.53696776347,0.0
651,2,False,24,HighSchoolOrCollege,E,0.047571871,0.2011958063804018,241,-1613.469903775158,1032.3722168864751,0.0,4347.68139087416,4762.2722808279605,12499.25115761712,44340.2111163191,0.0
652,2,False,30,Bachelors,B,0.665307968,0.2148491339031582,792,-2178.2066967713,4808.476104745122,0.0,6397.9569276604525,7084.17140789657,16296.706754112396,49756.344076343164,0.0
654,2,False,19,Bachelors,C,0.872069831,0.244674193133411,1224,260.0697594448104,4793.8028444771135,0.0,7578.586428812679,6636.089751137066,16759.519879543863,53624.14984478142,0.0
656,2,False,41,Bachelors,F,0.315950154,0.2131112306348323,282,-1626.6176882627203,998.2348446235968,0.0,4422.717785962699,3831.126858964056,12499.25115761712,71400.59878532276,0.0
659,2,False,49,Graduate,H,0.741834688,0.1519522368188274,1199,-105.6973505118205,3807.476197674914,0.0,4649.834257364738,9697.689971592572,16253.106302784923,69409.56378854073,0.0
660,2,False,30,Bachelors,D,0.354910317,0.1586734586750833,908,-582.399123195597,6378.2793775134405,0.0,3944.961772499812,7864.081959538364,13053.096448431048,66241.69806647168,0.0
661,2,False,22,HighSchoolOrCollege,H,0.056860736,0.1983790116389338,614,-1996.525861446256,3094.371038681449,0.0,4079.7324311678,3983.093320122896,12502.51731329342,43816.07895618294,0.0
662,2,False,47,Graduate,H,0.038611164,0.2179941012669024,1625,-4584.344494183642,7365.069828118356,0.0,4317.253051082293,2941.231936015836,12545.963968135007,84688.23720968423,0.0
664,2,False,53,HighSchoolOrCollege,H,0.270124892,0.2030430869159522,1679,-4593.207025131936,7528.30370916249,0.0,4300.123685625825,4332.292516384133,12545.963968135007,43317.35625675001,0.0
665,2,False,30,HighSchoolOrCollege,G,0.172855291,0.1698869072720394,1573,-4405.993716340956,4838.595589589593,0.0,4393.428379389858,8919.495600299393,12547.976368297384,43188.47311391986,0.0
666,2,False,32,Bachelors,J,0.328627654,0.194802370075436,461,-1359.3835055266122,2567.8791799505025,0.0,4391.828703063907,5604.976965538135,12548.24191661572,70873.87522220601,0.0
667,2,False,19,HighSchoolOrCollege,F,0.037996177,0.1933337458307168,763,-1289.2752815572362,2580.796667517613,0.0,4454.799139697483,6038.974296754586,12548.24191661572,43125.363582019694,0.0
669,2,False,28,HighSchoolOrCollege,B,0.183180758,0.1929049323528609,781,-1359.3835055266122,2567.8791799505025,0.0,3975.213461638927,4083.656182622826,12548.24191661572,42837.19689085479,0.0
671,2,False,51,HighSchoolOrCollege,C,0.270624129,0.1684622781155573,1564,-3609.9478165908977,7352.163997449594,0.0,3756.908025903898,5965.163871439524,12579.110705249856,42521.11256525479,0.0
672,1,False,22,Bachelors,I,0.470322266,0.26409918710899,1177,-1664.8873845475905,6169.220169851887,0.0,4066.3636203390447,5345.776673195192,5984.967379731391,65428.00522833261,0.0
673,1,False,23,Low,I,0.051798314,0.3005725526024347,1404,-4576.104565512134,7136.203574822169,0.0,4280.45129448758,3964.8175186677927,5995.723111843527,32824.79922309483,0.0
674,1,False,43,HighSchoolOrCollege,F,0.543992757,0.233435508730954,1092,-565.5506282661323,5229.883061527234,0.0,4260.625525308969,7910.631889532019,6080.5738873948285,32618.11780665132,0.0
675,1,False,55,HighSchoolOrCollege,A,0.545251458,0.3097772061193862,1249,12.631829182070042,5340.500579439835,0.0,6202.023799929966,7738.319531289881,6080.5738873948285,31560.684652365428,0.0
676,1,False,37,HighSchoolOrCollege,J,0.068612756,0.3839751108408684,1484,-4576.104565512134,7136.203574822169,0.0,4452.026095299569,1146.8202573986594,5995.723111843527,42446.37578420687,0.0
677,1,False,47,HighSchoolOrCollege,A,0.137446199,0.2818414622612731,1534,-4584.368731486514,7155.9069636684535,0.0,4278.535281897858,4906.386950525111,5995.723111843527,42322.50889532416,0.0
678,1,False,38,Bachelors,D,0.90601112,0.3344865389968754,1020,-3660.2646170373177,5654.560913915973,0.0,7522.372321920608,8312.727302632828,6654.212933375474,35929.95676635992,0.0
679,1,False,54,Graduate,F,0.980481087,0.2291424565921307,1079,-3071.594004654063,6045.059000833063,0.0,4770.181415064884,9393.141982488123,6654.212933375474,33952.22410963185,0.0
680,1,False,48,Low,C,0.141341978,0.2455111314460228,1541,-4586.9431311742255,7246.790468338117,0.0,4162.253077854278,6760.785440218796,6030.380470871523,32524.217064692064,0.0
681,1,False,51,HighSchoolOrCollege,G,0.440943662,0.3070775898883394,964,-620.4288122455057,5178.080886773333,0.0,6249.630536581734,7887.905521812695,6214.422998123648,31735.44832209173,0.0
682,1,False,32,HighSchoolOrCollege,B,0.392351739,0.2209345482032488,1108,-631.70931394254,5235.784802795344,0.0,4132.661371350125,8358.280658128346,6214.422998123648,31315.583599017144,0.0
683,1,False,31,Graduate,G,0.241410497,0.288435517089505,1722,-4586.9431311742255,7246.790468338117,0.0,4443.411156175587,4931.42337910882,6030.380470871523,86000.49483437733,0.0
684,1,False,30,Graduate,C,0.411069142,0.353163679824023,1126,23.631407644464858,5219.167319082662,0.0,5807.992975802178,4423.196379802696,6214.422998123648,70913.0042925597,0.0
685,1,False,42,Bachelors,A,0.599260494,0.2006538233443174,1187,15.49164600866518,5243.946538390235,0.0,3813.7841787032894,8978.57831640995,6214.422998123648,64113.185350356674,0.0
686,1,False,21,Bachelors,C,0.786524128,0.1879744871731131,1134,-597.8866256478386,6050.755580477325,0.0,3902.3749951526224,10452.12008066946,6405.636013450528,45581.99415041444,0.0
687,1,False,48,HighSchoolOrCollege,G,0.954361914,0.209994557489266,1027,-2988.093633573976,6391.621713056678,0.0,4471.165108605731,9019.158101930145,7801.491025336763,28247.686424739542,0.0
688,1,False,50,HighSchoolOrCollege,J,0.434048369,0.3337556471691437,1024,-389.0222599771563,5271.565401557664,0.0,6144.399967867909,5974.567495851016,6290.9082042544,31241.54222233473,0.0
689,1,False,49,Bachelors,G,0.42355875,0.3396750140483055,1082,-369.94252946578285,5263.7092311840615,0.0,5749.596596464887,4886.252713588875,6290.9082042544,61983.256700474194,0.0
690,1,False,50,Low,C,0.467859308,0.2406272917673573,1145,-3401.8347864707885,4817.964611036156,0.0,4207.669668800408,6987.674986693358,6290.9082042544,31515.53495206952,0.0
691,1,False,36,Graduate,D,0.609420425,0.3392887281672211,1275,-3375.994636611187,4809.663590611068,0.0,6549.566861292003,6463.339996839036,6290.9082042544,68561.3559758992,0.0
692,1,False,54,Graduate,C,0.560883015,0.3183447656364447,1142,353.46630938349324,5036.394910300052,0.0,5715.066015748717,5889.104109914531,6348.272108852464,67988.1546391765,0.0
693,1,False,39,HighSchoolOrCollege,B,0.402956862,0.2561132072428227,1152,345.06266211374634,5055.5261801554925,0.0,4366.4407989053925,6334.157183371566,6348.272108852464,30846.509494640417,0.0
694,1,False,55,HighSchoolOrCollege,J,0.391601344,0.3552770136177189,904,-2633.517834631224,6603.307584710206,0.0,6214.488692278645,4890.949224535884,6386.514711917841,30395.11917541185,0.0
695,1,False,55,Bachelors,H,0.54286479,0.3449483721999117,1064,-2656.517187756097,6618.97054327486,0.0,5861.15855832127,4743.734809009598,6386.514711917841,61903.77775738151,0.0
696,1,False,44,Bachelors,H,0.452363587,0.3272320802779328,1202,-217.91058156230235,5249.317209297349,0.0,6225.466268682238,6412.639904353106,6386.514711917841,59933.5437019028,0.0
697,1,False,26,HighSchoolOrCollege,A,0.976239224,0.1861739333939603,1210,-1292.276742397422,5841.29533162773,0.0,4341.142771515704,11557.464543648595,7419.064994683,28117.669651369863,0.0
698,1,False,24,Bachelors,C,0.674877675,0.6477839068953156,1170,-2610.5184815063512,6587.644626145553,0.0,8203.279489517688,57.95779081002365,4402.36766909776,60046.58575279426,695.1106845943831
699,1,False,33,HighSchoolOrCollege,A,0.055989127,0.522891298208864,1170,-2610.5184815063512,6587.644626145553,0.0,4391.376280888016,67.92165611260292,3938.960546034838,41708.642585600566,231.703561531461
700,1,False,28,HighSchoolOrCollege,I,0.907301342,0.2289018042391152,1144,-2956.769624297317,6391.621713056678,0.0,4410.987270473193,7057.737966292513,7801.491025336763,29624.89143886458,0.0
701,1,False,50,HighSchoolOrCollege,G,0.440877016,0.3186510614842862,1013,-584.8389141438795,6072.416597485497,0.0,5985.789392259945,6393.352414824499,6405.636013450528,30573.272497304915,0.0
702,1,False,49,Bachelors,J,0.288396985,0.5067592946306942,1170,-2610.5184815063512,6587.644626145553,0.0,3940.4172393858016,50.80899997327043,3784.491505013864,69494.47745233175,77.234520510487
703,1,False,49,HighSchoolOrCollege,F,0.609793327,0.2993787262412218,901,-183.39469999911827,5328.335829851048,0.0,5783.535435608477,6880.709920361709,6654.212933375474,29554.25254691138,0.0
704,1,False,44,HighSchoolOrCollege,C,0.746716458,0.1841561406141466,1273,-667.0948413013051,6006.316308944972,0.0,4278.359288856633,10616.991248035403,8336.88746825203,28113.81457862114,0.0
705,1,False,50,HighSchoolOrCollege,E,0.692283941,0.3699309067654807,628,-2297.9584517280755,4779.708385897831,0.0,8216.303027521913,6392.229400743141,7601.839501352265,28275.911497462723,0.0
706,1,False,24,HighSchoolOrCollege,I,0.404529522,0.3432512154660643,918,-2106.2859009537306,5797.207128796289,0.0,5995.205035231124,4816.521742898495,6654.212933375474,29346.51715826748,0.0
707,1,False,57,HighSchoolOrCollege,F,0.275811473,0.5490002725702104,1170,-2610.5184815063512,6587.644626145553,0.0,4536.253510043191,19.24225201615769,3707.2569845033768,42163.3988021912,0.0
708,1,False,23,HighSchoolOrCollege,J,0.570765537,0.3486910914224126,935,-3610.0936121106943,5706.288268656919,0.0,6142.431083894571,4819.037125708986,6654.212933375474,29120.768614913817,0.0
709,1,False,52,HighSchoolOrCollege,G,0.100837923,0.2885184814117714,1585,-3268.898615654833,7641.364504580199,0.0,4405.549079456895,4726.4077552139815,6137.599063099598,41582.56486095275,0.0
710,1,False,50,Bachelors,F,0.324954076,0.2950892607407471,1600,-3318.2481685138528,7641.364504580199,0.0,4249.129821942033,4012.744044863255,6137.599063099598,68952.07624315619,0.0
711,1,False,27,Bachelors,D,0.942801579,0.3861826548514313,1246,-667.0948413013051,6034.319915116856,0.0,3676.439691134576,96.70733077671429,5746.803304570728,58285.14554212216,907.389995458536
712,1,False,51,HighSchoolOrCollege,C,0.325503058,0.4233672514927287,1246,-667.0948413013051,6034.319915116856,0.0,3808.998260119328,46.03793689138577,5141.876640931704,41409.02701423407,302.463331819512
713,1,False,22,Bachelors,D,0.11885355,0.4243949295175658,1246,-667.0948413013051,6034.319915116856,0.0,3669.443299951368,36.6162031216988,4940.234419718696,68765.95497132442,100.821110606504
714,1,False,50,Graduate,C,0.905015948,0.2614672901482961,1159,-754.3492553560491,5537.173528462925,0.0,6355.416959881476,10013.84741771207,7937.473785627097,58656.736878485855,466.91022268394687
715,1,False,58,Graduate,D,0.373642689,0.1971288478173191,941,-183.39469999911827,5328.335829851048,0.0,3866.080718247445,9091.654376552911,6654.212933375474,63856.4022440058,0.0
716,1,False,20,Bachelors,H,0.132319548,0.3471070017910546,1159,-754.3492553560491,5537.173528462925,0.0,4154.478234145028,343.8272050008915,7470.56356294315,69068.41382746448,0.0
717,1,False,36,HighSchoolOrCollege,G,0.318139199,0.4541452401690927,1246,-667.0948413013051,6034.319915116856,0.0,4091.6143452641554,78.45650038594233,4839.413309112192,41192.41408476445,0.0
718,1,False,19,Graduate,E,0.839634412,0.5412920973277511,1176,-463.3161343409744,5770.688394070507,0.0,7389.8329099097555,325.2120882325794,5937.164125899668,46756.88947944954,659.6849028777409
719,1,False,47,Low,F,0.960391982,0.32055026007551,972,-3374.45498044692,5196.629217472029,0.0,6982.03494321734,7781.852099971346,7017.517662496549,27725.655060891047,0.0
720,1,False,56,Graduate,C,0.930475595,0.2458809168174232,615,-1215.1257814052028,3636.771970334341,0.0,6346.571707396019,11576.784917450184,7888.210167499097,31453.117246023885,0.0
721,1,False,24,Bachelors,I,0.232407811,0.4273544277587356,1176,-463.3161343409744,5770.688394070507,0.0,4093.97411181066,43.43518491275727,5442.400448741362,67717.69896531997,164.92122571943523
722,1,False,35,HighSchoolOrCollege,E,0.634111119,0.2158424585097862,969,-1460.0928628397612,5982.023394905787,0.0,4044.085145255396,8037.983805741931,6654.212933375474,28842.393836513525,0.0
723,1,False,55,HighSchoolOrCollege,E,0.315916767,0.4018481449327088,1176,-463.3161343409744,5770.688394070507,0.0,3676.811629425271,195.4630428730567,5277.479223021927,41181.48773363624,0.0
724,1,False,50,Low,B,0.241785645,0.2802951142847586,1675,-4584.719945687293,4739.946539702664,0.0,4406.566050202913,5177.000992098013,6137.599063099598,32060.553224800708,0.0
725,1,False,57,HighSchoolOrCollege,A,0.624709649,0.3268598111356536,1014,-2128.408730366948,5789.668072350837,0.0,6211.673598941569,6138.204479543684,6654.212933375474,28912.943813126338,0.0
726,1,False,20,HighSchoolOrCollege,A,0.502901494,0.2230006454338556,1037,-1782.807125874992,5841.088755296831,0.0,4016.989604381105,7342.15162346529,6654.212933375474,28931.519874008925,0.0
727,1,False,58,Bachelors,J,0.945430646,0.3332979838079123,1203,-3331.684761000044,5561.706680953195,0.0,6782.6894218144025,6913.324022787346,6654.212933375474,53225.12404663055,0.0
728,1,False,38,Low,H,0.037220396,0.2690346864416453,1459,-4583.825739742862,7612.940521286146,0.0,4519.498519241622,6041.120438117933,6238.324625039507,31226.470106044508,0.0
729,1,False,19,HighSchoolOrCollege,H,0.465075787,0.334613241672714,1086,-2386.1537768899043,5877.001177988991,0.0,6162.852525843034,5600.772684410413,6654.212933375474,28184.95699164256,0.0
730,1,False,48,HighSchoolOrCollege,A,0.748473896,0.1966678725513206,506,-1112.661584948115,3805.031831293623,0.0,4384.815918280415,9790.752742227638,8119.968792545915,28033.62274046128,0.0
731,1,False,44,Bachelors,B,0.619208795,0.3066213439563268,1096,-3663.413669744829,4812.3758241414525,0.0,6093.400523459931,7125.107877031799,6654.212933375474,59684.71298366292,0.0
732,1,False,41,Graduate,A,0.240042805,0.2394665827666696,1629,-4593.207025131936,7397.716604327183,0.0,4117.543194262403,6804.121133863205,6272.9819840675045,82677.15337776497,0.0
733,1,False,50,Low,J,0.298490597,0.2493487015521394,1640,-4593.207025131936,7463.010156744836,0.0,3927.153252418488,5549.508647652341,6272.9819840675045,30932.72560696733,0.0
734,1,False,38,Bachelors,H,0.522010625,0.2378112615409673,1098,-2054.4877584392607,5863.511699319407,0.0,4076.5867977961607,6411.310240327316,6654.212933375474,55133.26183482045,0.0
735,1,False,51,Low,F,0.063256748,0.313412900810093,1420,-4359.956232976078,4838.595589589593,0.0,3965.630613879666,2413.4360176142504,6273.988184148691,30671.87323558574,0.0
736,1,False,46,HighSchoolOrCollege,B,0.130649539,0.2879382405236668,1481,-4449.548264617071,5116.566482675666,0.0,4527.600476972106,4817.641217267796,6378.965235474819,40984.24245078648,0.0
737,1,False,43,Bachelors,F,0.933937799,0.2799223337010885,1183,-771.5730523385232,5378.048731270377,0.0,6161.391184239731,7574.101566384368,8275.581188260301,48988.734557644566,486.7988934270765
738,1,False,23,Bachelors,G,0.879171582,0.3027423951374693,1111,-3663.413669744829,4812.3758241414525,0.0,6475.560496232186,8259.898450644734,6654.212933375474,35668.948497141995,0.0
739,1,False,49,HighSchoolOrCollege,I,0.68222841,0.2486204254374835,984,-1550.2078167200907,5992.041051046559,0.0,4327.444995654108,6405.051316301866,6673.334234908163,28051.34416071514,0.0
740,1,False,41,HighSchoolOrCollege,A,0.409040073,0.1875599342632159,1160,-1469.919336393918,5996.044905792193,0.0,3823.9401545314654,9909.677445052534,6654.212933375474,28228.54185585277,0.0
741,1,False,49,HighSchoolOrCollege,C,0.187180439,0.3424293050989552,1183,-771.5730523385232,5378.048731270377,0.0,4209.40851810214,294.5903696964951,7788.782294833224,41170.63152789336,0.0
742,1,False,57,HighSchoolOrCollege,I,0.091096884,0.2857733015901891,1485,-4449.548264617071,5150.9355218222845,0.0,4207.111088437935,4135.771605993268,6378.965235474819,40608.00383453357,0.0
743,1,False,51,Bachelors,C,0.077442954,0.2948363058912701,1578,-4500.939887921801,5116.566482675666,0.0,4289.927430910141,3881.308055815727,6378.965235474819,68010.34068705898,0.0
744,1,False,57,HighSchoolOrCollege,G,0.447644949,0.208712553309005,1045,-1528.1519634264969,5919.883692579452,0.0,3807.98589699358,7763.801383888182,6673.334234908163,27989.288307860363,0.0
745,1,False,50,HighSchoolOrCollege,J,0.10382656,0.2599699184890559,1510,-4485.176712325218,7602.587584324485,0.0,4017.377894820935,4962.224365818515,6473.639091936723,40591.01522378496,0.0
746,1,False,19,HighSchoolOrCollege,G,0.588102942,0.3150180058206448,957,-1295.437477582791,5959.376057438587,0.0,5624.78266497191,5002.797619992679,7227.85197935612,28019.88066508829,0.0
747,1,False,36,HighSchoolOrCollege,A,0.066469676,0.2346829143475794,1537,-4312.897380018021,7624.273340801388,0.0,4271.178887553665,7454.968312697004,6473.639091936723,40287.19132897141,0.0
748,1,False,26,Graduate,E,0.874661744,0.509118329168528,1093,-2988.093633573976,6301.231944801589,0.0,6436.651444624369,828.3475449789115,5377.742541891874,54608.6994126444,849.1172434566117
749,1,False,58,HighSchoolOrCollege,G,0.017790641,0.453993122513487,1093,-2988.093633573976,6301.231944801589,0.0,4028.865830087977,33.75803456616152,4811.664379587466,40572.84939431936,283.03908115220395
750,1,False,30,Bachelors,G,0.262320121,0.4837022740007153,1093,-2988.093633573976,6301.231944801589,0.0,4421.903697196715,96.91275389508536,4622.9716588193305,67402.82679677379,94.34636038406796
751,1,False,32,Graduate,E,0.77217008,0.2313786252519146,1019,-798.8628411816139,3713.558009663553,0.0,5947.729309984142,8724.892328724545,11032.990984361064,59973.496674221606,0.0
752,1,False,47,Graduate,E,0.736149674,0.5350360058298043,1052,-365.0650157034816,3616.510098967291,0.0,6530.3155668723575,205.052592501186,5470.007732561588,61354.03883080943,863.6854314570928
753,1,False,21,Bachelors,J,0.339503386,0.3592263744194213,1223,-1367.3603583659055,5980.334230093113,0.0,5875.359616321621,3252.379292706578,7227.85197935612,54654.19978945182,0.0
754,1,False,34,Bachelors,A,0.17565975,0.4942915018120622,1093,-2988.093633573976,6301.231944801589,0.0,4437.3630443484,11.23062230297392,4528.625298435262,66791.50417466497,0.0
755,1,False,58,HighSchoolOrCollege,C,0.414137953,0.3017490798717417,1164,-2990.840351165739,6050.89338572125,0.0,5987.067313221786,6435.079190624342,7419.064994683,27990.77266981134,0.0
758,3,True,56,HighSchoolOrCollege,C,0.000204,0.1937015965452801,1569,-3578.519490320632,7317.286291979784,608.0860728582386,4035.6039193793554,3611.327628532737,12579.110705249856,39878.11624936377,0.0
759,3,True,54,Graduate,I,0.880468848,0.2562281830802019,1431,-3998.597776167768,6552.870791611558,608.0860728582386,6602.643854329934,5713.5266461975225,12844.352386633514,37141.925884013006,0.0
763,3,True,27,Graduate,F,0.338259596,0.1881623769525451,1645,-4322.624666992399,5063.426279452253,1171.1656343569832,4530.225016233571,5768.383675766435,12606.37250811939,80092.5089206651,0.0
764,3,True,52,HighSchoolOrCollege,C,0.12564865,0.2000092645872622,366,938.0734960743036,2479.274628738304,204.99912029105585,4387.633198438416,4752.507501445693,12592.009978823928,39242.98324436098,0.0
765,3,True,29,Graduate,E,0.740682908,0.1803008036486368,1384,-3922.184935930726,5655.636275798803,1171.1656343569832,6766.176824961452,7862.404160490269,21727.41181786035,77605.56160546927,0.0
766,3,True,38,HighSchoolOrCollege,F,0.573952621,0.2371246149596811,1682,-4322.624666992399,5063.426279452253,1171.1656343569832,6148.240043975811,6002.529783689218,12606.37250811939,38986.091427152605,0.0
767,3,True,18,HighSchoolOrCollege,J,0.268937352,0.179046473810086,41,-1934.0445115651764,783.8901202563607,204.99912029105585,4048.551115333874,5716.934226864224,12641.248844407231,39352.31790645648,0.0
769,3,True,28,Graduate,D,0.289569911,0.196704412474692,277,1471.614073384596,3419.399761740284,204.99912029105585,4360.73458085316,4961.989293929849,12641.248844407231,83425.461260059,0.0
770,3,True,32,Bachelors,G,0.623466515,0.212849144413531,1502,-4028.1451432319127,6563.13915343977,608.0860728582386,6101.40756119749,9111.561951745236,12844.352386633514,63966.59451335764,0.0
772,3,True,38,Graduate,A,0.806871224,0.2754662471958501,1634,-4411.712652636556,4644.449348411632,1171.1656343569832,8193.334792565385,6859.7373323815145,13519.278464446445,50187.41217514088,0.0
775,3,True,41,HighSchoolOrCollege,J,0.453217413,0.174826800495196,1714,-3998.597776167768,6552.870791611558,608.0860728582386,4423.58539821372,7426.649334756647,12844.352386633514,38184.096992437735,0.0
776,3,True,34,Bachelors,D,0.321067111,0.1902170787364024,478,-1206.5527313280495,3302.6974923643133,1458.2962215809964,5064.080016276461,7447.882890101747,12652.37670430548,65874.10436535902,0.0
777,3,True,48,HighSchoolOrCollege,D,0.112504967,0.2004629062080703,476,-1223.284282151744,3932.790230938864,1458.2962215809964,5069.235846002937,6088.517893875311,12671.600217279196,38914.00164607917,0.0
778,3,True,18,HighSchoolOrCollege,J,0.449689991,0.2322729543551589,1560,-3387.136081075349,7420.454434171537,608.0860728582386,6233.448169658106,7145.719924348077,12849.482753124974,38052.875259391134,0.0
779,3,True,31,HighSchoolOrCollege,G,0.193751151,0.179186524253119,370,1562.957383872136,3260.773730909349,204.99912029105585,3897.769431098453,4950.039572846108,12699.773144612822,38735.98250608473,0.0
781,3,True,42,HighSchoolOrCollege,J,0.1411042,0.170054252713123,23,-517.6567145846232,1675.8122265571778,204.99912029105585,4421.455553267359,8665.851340963492,12707.958505332435,38777.90063671353,0.0
782,3,True,30,Bachelors,J,0.834580963,0.1641937170918614,1139,-183.39469999911827,5328.335829851048,1171.1656343569832,4239.072264467948,7178.667704307925,13228.600325527705,52346.56444937394,778.7602802100486
783,3,True,47,HighSchoolOrCollege,B,0.377309384,0.2709025843412966,1727,-4312.897380018021,7602.587584324485,608.0860728582386,6518.144178832779,3987.333193841687,12947.278183873446,38093.32191613216,0.0
784,3,True,54,HighSchoolOrCollege,D,0.517238511,0.2594667835689533,1596,-3787.283505819493,7444.296955675183,608.0860728582386,6534.756081410295,4916.948229045687,13125.537740482723,37926.45032774008,0.0
786,3,True,23,HighSchoolOrCollege,B,0.001365799,0.250256420999303,42,-584.6593803564347,1653.1374091367215,204.99912029105585,4317.37299914132,21.466479587382263,12707.958505332435,38908.01424810497,0.0
787,3,True,37,HighSchoolOrCollege,H,0.14514474,0.1640952928333203,124,210.1736674123727,875.8050257714918,204.99912029105585,3907.048239070428,6989.624330116177,12707.958505332435,38676.47330387344,0.0
788,3,True,31,HighSchoolOrCollege,A,0.415138085,0.2680914844640595,1606,-3765.991924163507,7453.379751992392,608.0860728582386,6529.767440763502,4093.098299516121,13125.537740482723,37966.38882572677,0.0
795,3,True,50,HighSchoolOrCollege,A,0.517422334,0.2390734408421469,1574,-4481.222443781388,4834.30303475124,1171.1656343569832,6330.722620516272,5808.557528830032,13169.79643063896,37460.05795586232,0.0
796,3,True,58,HighSchoolOrCollege,F,0.430036143,0.1708014581251356,1412,-4463.741301356779,7068.071620530996,1171.1656343569832,4260.168813477844,6313.502097542162,13197.390881959622,38170.52348858162,0.0
797,3,True,30,HighSchoolOrCollege,J,0.665923892,0.1543247066320114,584,-1219.3575332548498,3387.294219472372,1458.2962215809964,4398.261245042578,9886.97708734756,12756.511491995236,37569.708782976966,0.0
798,3,True,36,Bachelors,I,0.96008167,0.2372526779976899,1167,163.05876545525672,4036.153564956029,608.0860728582386,6389.513197806293,6710.85133052129,13222.807885466573,50338.47658524454,804.9451129083235
800,3,True,50,Graduate,I,0.027591944,0.2167564983764602,132,1407.6656151449383,3490.893224422793,204.99912029105585,4458.8380979813255,3198.928251817897,12707.958505332435,81973.91925168424,0.0
801,3,True,43,Graduate,I,0.490190335,0.1845457459904968,1656,-4499.6850131470455,7081.817931911028,1171.1656343569832,4436.325390112636,5234.281750808809,13197.390881959622,79676.19505657004,0.0
803,3,True,43,HighSchoolOrCollege,B,0.217382928,0.1956310989530469,691,-1671.9194260679508,3427.2910956350943,1458.2962215809964,4515.166555272475,4297.962382860293,12808.578885840116,38397.73078363619,0.0
804,3,True,18,HighSchoolOrCollege,A,0.468583888,0.2419616126408174,1587,-3319.0105229119213,7516.249751634658,608.0860728582386,6159.312721721668,5449.233447165042,13239.111148694956,37053.08661157068,0.0
805,3,True,19,HighSchoolOrCollege,I,0.328587955,0.1626580429117761,725,-1633.9538259439432,3427.2910956350943,1458.2962215809964,4186.196036753534,7283.104957637169,12808.578885840116,38523.74057673666,0.0
807,3,True,27,HighSchoolOrCollege,F,0.033479552,0.1984143850860327,198,429.8979287597173,2384.9383099256006,204.99912029105585,3934.666127182106,2866.9764254888705,12823.90703184094,38392.91326178381,0.0
809,3,True,43,HighSchoolOrCollege,B,0.457280127,0.2587665667598057,1428,-4507.177101861951,7503.549114210993,608.0860728582386,6298.933308183406,4159.551151574517,13275.574540670106,37418.95578841894,0.0
810,3,True,46,HighSchoolOrCollege,C,0.144875993,0.2174356442344048,236,-1025.4630206407976,1458.394457928198,204.99912029105585,4306.404393061916,2446.920375109952,12847.096737142643,38400.3122374832,0.0
811,3,True,27,Graduate,D,0.030335914,0.1776554708386239,486,-2249.7800462578525,2506.043282990142,1458.2962215809964,4368.777340265469,5903.570928421324,12860.646279684994,79902.8532240003,0.0
812,3,True,44,HighSchoolOrCollege,F,0.619525261,0.2233596470077427,1530,-4507.177101861951,7542.97976303824,608.0860728582386,5884.445331959868,6577.05268451215,13275.574540670106,37299.01558887501,0.0
813,3,True,29,HighSchoolOrCollege,F,0.539387528,0.1566585863708763,627,-2270.657869843916,2491.418586414932,1458.2962215809964,4437.0318393810085,9566.966279260674,12860.646279684994,36651.21228382957,0.0
814,3,True,54,Bachelors,F,0.44174758,0.2506125992137462,1685,-4416.7989619257205,7503.549114210993,608.0860728582386,6512.515975616702,5590.210352487566,13275.574540670106,64387.74757579972,0.0
