participantId,venueId,venueType,count,distance
156,443,Pub,12,4057.636264592083
156,448,Restaurant,3,3987.38913459626
157,892,Pub,14,587.7137181112988
157,893,Pub,15,688.559495782305
157,894,Pub,29,720.0457287669918
157,895,Restaurant,135,682.790164940021
157,899,Restaurant,325,1304.0763818649566
157,1343,Pub,20,830.0208638722014
157,1344,Pub,47,1217.1928105228355
158,1349,Restaurant,1,4659.370946330805
158,1344,Pub,80,3482.7875915291847
158,1342,Pub,21,4577.661850406159
158,899,Restaurant,16,4291.625610238763
158,449,Restaurant,4,3378.1728413228107
158,448,Restaurant,4,3763.154054326712
158,446,Restaurant,682,859.348913933835
158,444,Pub,294,418.5114438854811
158,443,Pub,18,3762.6555258435433
158,442,Pub,24,3345.0787224931746
159,892,Pub,7,461.7359635580231
159,893,Pub,13,570.7761767937084
159,895,Restaurant,160,570.2808034534933
159,1343,Pub,172,723.6637364662523
159,1344,Pub,2,1075.473340712275
159,1347,Restaurant,322,1472.6837811196997
16,1349,Restaurant,9,3067.063761024459
16,1344,Pub,229,2515.63061758211
16,1343,Pub,34,2930.854297655077
16,1342,Pub,43,2112.9583915329467
16,899,Restaurant,3,2778.553262625734
16,442,Pub,37,1591.2926341180423
16,449,Restaurant,405,1382.1750621585131
16,448,Restaurant,8,1468.0879898206156
16,443,Pub,40,987.247853754623
16,895,Restaurant,1,3747.777120235043
160,1805,Restaurant,2,2366.8040304244446
160,1802,Restaurant,1,2446.2850678447417
160,1801,Restaurant,334,1620.270207479335
160,1799,Pub,23,2273.478745694105
160,1800,Pub,18,2184.6002838749787
160,1345,Restaurant,109,506.83603159205967
160,1344,Pub,54,2603.7817796530067
160,1342,Pub,19,1723.305694535425
160,899,Restaurant,5,1769.1701122675863
160,1798,Pub,130,1632.2071658774864
162,442,Pub,130,1524.5266903671957
162,443,Pub,100,739.6724709574319
162,449,Restaurant,221,1080.8741435056163
162,1342,Pub,97,2918.7629972174336
162,1343,Pub,232,3029.764405630612
162,1344,Pub,51,2719.05135832648
163,1800,Pub,89,2150.895171499669
163,1801,Restaurant,17,1588.730608307143
163,1799,Pub,90,2239.484311898769
163,1805,Restaurant,3,2333.808809814784
163,1802,Restaurant,20,2413.318656321666
163,1798,Pub,92,1599.3373201517466
163,1344,Pub,88,2622.3142353004428
163,1345,Restaurant,220,537.6058951916189
163,1342,Pub,270,1750.5097611434392
163,899,Restaurant,20,1785.0266650223434
163,448,Restaurant,50,2898.7068452683247
164,1349,Restaurant,2,2944.810128486128
164,1342,Pub,72,2781.600895992815
164,899,Restaurant,44,2551.248799626232
164,898,Restaurant,2,3082.568097223097
164,449,Restaurant,15,1813.02300931719
164,1344,Pub,284,1711.316846146383
164,446,Restaurant,39,1205.0584077895155
164,445,Restaurant,579,382.7594602596801
164,444,Pub,121,1460.0076996638568
164,443,Pub,80,2295.637836080657
164,442,Pub,105,1647.2063999332004
164,448,Restaurant,20,2010.9624863804668
165,1344,Pub,19,828.0003366734855
165,1342,Pub,52,1550.710151435372
165,899,Restaurant,2,1605.431449561173
165,449,Restaurant,21,866.4430702915057
165,446,Restaurant,5,2540.3173563375985
165,444,Pub,23,2801.7689014627103
165,443,Pub,33,1365.6093133768711
165,442,Pub,386,458.9370764429164
165,448,Restaurant,618,672.9946526156608
166,449,Restaurant,26,3351.781140906392
166,1344,Pub,44,3452.96622669309
166,1342,Pub,305,4547.955988113516
166,899,Restaurant,8,4261.886117080151
166,447,Restaurant,322,1105.769871315239
166,444,Pub,99,391.73745729322144
166,446,Restaurant,310,833.2769427104929
166,443,Pub,72,3737.750973103857
166,442,Pub,44,3317.086752041508
166,448,Restaurant,84,3734.5316108200086
167,1349,Restaurant,7,2542.964764592523
167,1344,Pub,305,1798.7586931584588
167,1342,Pub,70,1656.18191958883
167,899,Restaurant,7,2197.988302770693
167,898,Restaurant,1,3159.60564465513
167,1343,Pub,63,2200.420038554505
167,449,Restaurant,129,705.8045655807448
167,448,Restaurant,324,741.8304579478596
167,443,Pub,57,581.4581322276813
167,442,Pub,72,827.5328511945252
167,895,Restaurant,9,3105.9104055244707
168,1344,Pub,12,2402.4694453947864
168,442,Pub,188,1442.7778077511562
168,443,Pub,24,827.3700014779455
168,448,Restaurant,329,1348.0019555967783
168,449,Restaurant,338,1221.379735059275
168,895,Restaurant,20,3661.3659094136906
168,899,Restaurant,1,2706.797372013635
168,1342,Pub,24,2067.053777605209
168,1343,Pub,95,2813.000783294316
169,899,Restaurant,19,2483.0454732606204
169,898,Restaurant,1,2309.937103960679
169,1344,Pub,106,2128.977298127105
169,1342,Pub,24,3149.820749767229
169,449,Restaurant,11,3373.348256107261
169,444,Pub,224,2409.7245531114936
169,447,Restaurant,566,1904.2566899894969
169,446,Restaurant,47,1972.8239635068269
169,448,Restaurant,7,3097.1612789790856
169,443,Pub,25,3891.565277927954
169,442,Pub,35,3009.27851212368
17,1805,Restaurant,9,2227.2696741310524
17,1802,Restaurant,4,2523.2590739961
17,1801,Restaurant,5,1770.2834105857123
17,1800,Pub,47,2217.641672049392
17,1799,Pub,141,2224.1951255489403
17,1798,Pub,57,1732.0839237833356
17,1345,Restaurant,102,570.605426410913
17,1344,Pub,53,2292.837772838181
17,1342,Pub,58,1565.550701014689
17,899,Restaurant,4,1436.9503495763645
17,896,Restaurant,322,1409.5108350690314
17,448,Restaurant,4,2703.079725386745
170,1805,Restaurant,1,1824.228680654569
170,1801,Restaurant,292,456.6153614662159
170,1800,Pub,73,1183.2532145354585
170,1799,Pub,70,1482.5033893181017
170,1798,Pub,104,615.8713859969873
170,1802,Restaurant,4,1295.7150429295302
170,1342,Pub,57,3070.7511806581324
170,899,Restaurant,5,3034.4291120169296
170,896,Restaurant,2,2645.499790647925
170,448,Restaurant,5,4218.616051388984
170,1344,Pub,42,3890.534377777381
171,1802,Restaurant,326,2674.220750705243
171,1801,Restaurant,7,1910.5723242927347
171,1800,Pub,26,2371.553372614745
171,1799,Pub,178,2380.694380587098
171,1798,Pub,33,1878.993573397452
171,1805,Restaurant,24,2380.504376003811
171,1344,Pub,20,2177.52562776232
171,1342,Pub,21,1414.2515245246768
171,899,Restaurant,2,1327.6163642315826
171,448,Restaurant,4,2555.2582177252907
171,1345,Restaurant,107,443.7043052450813
172,1344,Pub,32,2556.6663239268964
172,1342,Pub,32,3478.0770718206168
172,899,Restaurant,1,2754.523317895422
172,449,Restaurant,3,3914.102307094912
172,448,Restaurant,6,3573.962276630042
172,446,Restaurant,43,2479.7444548008334
172,445,Restaurant,322,2569.854214190851
172,444,Pub,258,2903.9567998275297
172,443,Pub,90,4429.049827064895
172,442,Pub,44,3531.8714534524397
172,447,Restaurant,292,2461.971515962279
173,449,Restaurant,1,2879.767542358208
173,1344,Pub,48,2266.567922649605
173,899,Restaurant,4,2954.451714695383
173,448,Restaurant,4,2917.7682599838613
173,1342,Pub,42,3415.125501693456
173,446,Restaurant,10,730.8931320891796
173,444,Pub,69,1173.0320837795468
173,443,Pub,240,3379.586530823865
173,442,Pub,34,2643.222604243915
173,447,Restaurant,631,684.0435468960729
174,1344,Pub,33,1669.7431084662817
174,1342,Pub,148,2391.6783946402825
174,899,Restaurant,2,2482.987448036834
174,449,Restaurant,818,794.6741182371435
174,443,Pub,36,1224.2315829107408
174,446,Restaurant,12,2216.742142804765
174,444,Pub,53,2351.9016773162343
174,442,Pub,149,843.5262828881667
174,448,Restaurant,54,1320.523709086714
175,1344,Pub,39,2061.233651644368
175,1342,Pub,64,2598.295654687268
175,449,Restaurant,252,697.6891958204272
175,448,Restaurant,15,1455.7597826747258
175,444,Pub,108,2689.217363787783
175,443,Pub,229,916.252636101058
175,442,Pub,56,997.762365226896
175,446,Restaurant,17,2616.8354455348485
176,1342,Pub,74,1082.8991443032098
176,1349,Restaurant,6,1644.6635978054917
176,1344,Pub,321,640.3591770843744
176,1343,Pub,60,1041.5357686393852
176,899,Restaurant,38,1233.6201466552293
176,443,Pub,59,1464.49178198882
176,449,Restaurant,3,1056.19586906339
176,448,Restaurant,675,423.77427541717054
176,442,Pub,43,622.6613147842097
176,895,Restaurant,12,2000.1079141127325
177,899,Restaurant,1,3361.4496628651104
177,1344,Pub,57,3043.152315145551
177,1343,Pub,69,3446.7783678973774
177,1342,Pub,73,2707.068808077251
177,895,Restaurant,9,4316.948533250609
177,449,Restaurant,306,1700.6978710652916
177,448,Restaurant,20,1985.5215633937933
177,446,Restaurant,322,4638.162048763978
177,443,Pub,167,1203.3995034969516
177,442,Pub,58,2010.416600836469
178,1344,Pub,2,2222.016258575977
178,1342,Pub,3,3327.5865169364365
178,448,Restaurant,1,2590.809771462958
178,447,Restaurant,2,195.1162992365148
178,444,Pub,2,894.1167451149792
178,443,Pub,1,2820.2347856515144
178,442,Pub,2,2221.7212223447987
178,445,Restaurant,287,205.35154288580136
179,899,Restaurant,6,3513.718092605771
179,1349,Restaurant,3,3834.702757817544
179,1344,Pub,301,2798.0270933275883
179,1342,Pub,91,3944.658509481205
179,449,Restaurant,2,3215.69882223709
179,442,Pub,107,3037.548604270023
179,446,Restaurant,610,374.3461236725866
179,444,Pub,172,735.2209740095876
179,443,Pub,70,3690.179934044004
179,448,Restaurant,14,3360.931037024257
18,897,Restaurant,104,997.109479176701
18,1343,Pub,42,785.2174035437289
18,1344,Pub,51,1211.1658824045758
18,895,Restaurant,43,1034.947877463532
18,899,Restaurant,8,1514.492692983289
18,893,Pub,73,1039.5425117610723
18,449,Restaurant,322,2667.975965937197
18,894,Pub,131,1074.7944797660757
18,892,Pub,66,935.5155792931032
180,443,Pub,2,3379.586530823865
180,447,Restaurant,452,684.0435468960729
180,899,Restaurant,1,2954.451714695383
180,1342,Pub,1,3415.125501693456
180,1344,Pub,2,2266.567922649605
181,1344,Pub,88,1795.799563605327
181,442,Pub,87,953.0403669156096
181,443,Pub,202,792.8940967100417
181,449,Restaurant,235,904.1681308991408
181,1342,Pub,72,1515.8350342184688
181,1343,Pub,79,2211.007528922715
182,1344,Pub,30,2123.5678721026047
182,1343,Pub,36,2490.220419019031
182,1342,Pub,23,2148.3951804312696
182,442,Pub,22,974.017806685846
182,443,Pub,408,128.6961698135495
182,449,Restaurant,424,611.8206147838503
183,444,Pub,2,894.1167451149792
183,445,Restaurant,128,205.35154288580136
183,1342,Pub,3,3327.5865169364365
183,1344,Pub,9,2222.016258575977
183,1801,Restaurant,323,6119.489104100172
184,1342,Pub,28,2095.1116079363574
184,1343,Pub,207,2141.5712587681114
184,1344,Pub,13,1817.673770801823
184,449,Restaurant,248,178.9116213705776
184,442,Pub,315,622.0533059016819
184,443,Pub,26,378.7969186295708
185,442,Pub,5,2221.7212223447987
185,445,Restaurant,132,205.35154288580136
185,1342,Pub,3,3327.5865169364365
185,1805,Restaurant,322,5820.173845792395
186,1342,Pub,3,3434.7133385102065
186,899,Restaurant,1,3131.968333145887
186,448,Restaurant,1,2699.4042060759766
186,1344,Pub,3,2326.1732128096005
186,444,Pub,1,786.6619044305812
186,443,Pub,12,2915.9794999090645
186,442,Pub,2,2328.064989610564
186,447,Restaurant,658,107.91709014331056
187,447,Restaurant,129,107.91709014331056
187,899,Restaurant,322,3131.968333145887
188,1344,Pub,5,1751.191196379021
188,1342,Pub,9,1587.223932620627
188,449,Restaurant,673,734.3759670542171
188,448,Restaurant,1,693.5609515435156
188,442,Pub,12,817.4515419200983
188,443,Pub,2,646.5180434078658
189,449,Restaurant,127,734.3759670542171
189,1805,Restaurant,322,5282.725365174806
19,449,Restaurant,498,683.3202908247852
19,1342,Pub,103,2590.714712662955
19,899,Restaurant,6,2816.876071981377
19,448,Restaurant,7,1446.8375968921675
19,1344,Pub,81,2064.015004760085
19,444,Pub,120,2712.860133861579
19,443,Pub,95,893.7123162709322
19,442,Pub,122,991.6754949603755
19,446,Restaurant,15,2639.9609327839894
190,895,Restaurant,1,3453.333773161163
190,449,Restaurant,297,814.3808664591788
190,1342,Pub,65,2681.707916884631
190,899,Restaurant,12,2869.2214926124566
190,448,Restaurant,20,1547.3346993370062
190,1344,Pub,67,2091.6035936218555
190,446,Restaurant,11,2498.8039547353305
190,444,Pub,53,2561.148761578171
190,443,Pub,80,1053.3253061242217
190,442,Pub,214,1078.424165957441
190,447,Restaurant,323,2098.9287832464065
191,442,Pub,213,1044.978635754048
191,443,Pub,15,1012.6990536763996
191,444,Pub,8,2595.2757271307078
191,446,Restaurant,323,2528.2428601906754
191,448,Restaurant,5,1511.786812275683
191,449,Restaurant,212,773.8267502527572
191,899,Restaurant,1,2843.792247076855
191,1342,Pub,25,2648.257501980604
191,1344,Pub,14,2071.5189038520407
192,896,Restaurant,322,3456.014568111684
192,1343,Pub,1,2156.5891236580705
192,449,Restaurant,119,734.3759670542171
193,442,Pub,35,622.0533059016819
193,443,Pub,7,378.7969186295708
193,449,Restaurant,299,178.9116213705776
193,1342,Pub,10,2095.1116079363574
193,1343,Pub,5,2141.5712587681114
193,1344,Pub,7,1817.673770801823
194,449,Restaurant,130,734.3759670542171
194,443,Pub,1,646.5180434078658
194,1342,Pub,1,1587.223932620627
194,1345,Restaurant,322,2714.219612594386
195,449,Restaurant,128,178.9116213705776
195,1344,Pub,2,1817.673770801823
195,1801,Restaurant,323,5407.966024124578
196,1342,Pub,18,4758.610903254647
196,899,Restaurant,3,4487.739380369005
196,1344,Pub,17,3672.75755970522
196,449,Restaurant,3,3505.067647095899
196,446,Restaurant,298,1071.1647792104882
196,444,Pub,194,630.3211106615521
196,443,Pub,96,3872.1678976543567
196,442,Pub,24,3492.7904964641857
196,448,Restaurant,327,3920.191141285884
197,1349,Restaurant,1,2688.21035810492
197,1344,Pub,38,1521.46646658251
197,1342,Pub,23,2080.732890126127
197,899,Restaurant,4,2270.6420251892514
197,895,Restaurant,3,2907.5508485770165
197,448,Restaurant,44,962.8375714153406
197,446,Restaurant,3,2574.0564095984005
197,444,Pub,17,2734.4698975905
197,443,Pub,385,896.8350332880237
197,442,Pub,24,483.0890358637532
197,449,Restaurant,622,412.5100545567429
198,1801,Restaurant,323,5407.966024124578
198,1343,Pub,1,2141.5712587681114
198,443,Pub,1,378.7969186295708
198,449,Restaurant,142,178.9116213705776
199,1344,Pub,25,1582.9011081439833
199,442,Pub,28,856.6383767522054
199,443,Pub,43,1329.73198334588
199,444,Pub,31,2270.323330760646
199,446,Restaurant,332,2116.4995830101443
199,448,Restaurant,63,1321.7193151193226
199,449,Restaurant,291,874.4099509806663
199,899,Restaurant,6,2410.013929294803
199,1342,Pub,266,2358.2283831442214
2,1342,Pub,373,3127.4038828217185
2,899,Restaurant,1,2459.6938661913223
2,1344,Pub,33,2108.728512585956
2,448,Restaurant,212,3079.285692468074
2,442,Pub,37,2994.0805419950448
2,446,Restaurant,19,1983.57850886268
2,444,Pub,69,2421.1216308024773
2,443,Pub,45,3877.682179614944
2,447,Restaurant,198,1910.0156493005136
20,442,Pub,53,3082.256343901669
20,443,Pub,101,3967.1484716793966
20,444,Pub,259,2476.0883752044683
20,446,Restaurant,54,2040.8401768060687
20,447,Restaurant,196,1981.284908532491
20,448,Restaurant,328,3163.010179093706
20,449,Restaurant,2,3449.2986463422053
20,899,Restaurant,4,2516.0028311652995
20,1342,Pub,31,3192.7750178422298
20,1344,Pub,40,2185.7571870964625
200,1801,Restaurant,323,5407.966024124578
200,1344,Pub,1,1817.673770801823
200,449,Restaurant,123,178.9116213705776
200,443,Pub,1,378.7969186295708
201,447,Restaurant,135,107.91709014331056
201,1345,Restaurant,322,4507.133672707903
202,442,Pub,41,543.5009678513443
202,443,Pub,59,542.9461876927129
202,449,Restaurant,428,446.5187407960361
202,1342,Pub,324,1645.3608578295705
202,1343,Pub,33,1985.6293025376624
202,1344,Pub,38,1602.417125497548
203,1344,Pub,163,2324.7403215195977
203,1342,Pub,33,3438.944323509668
203,899,Restaurant,24,2860.1093686671966
203,449,Restaurant,2,3272.076630491027
203,448,Restaurant,5,3157.9016318656345
203,446,Restaurant,47,1334.4635659553162
203,444,Pub,335,1762.340912531704
203,443,Pub,27,3787.925138083043
203,442,Pub,41,2969.3083050276355
203,447,Restaurant,614,1342.9665167094113
204,447,Restaurant,128,107.91709014331056
204,899,Restaurant,322,3131.968333145887
205,1805,Restaurant,8,1802.4699723944373
205,1800,Pub,13,1160.008443852209
205,1799,Pub,270,1459.5298493876287
205,1798,Pub,22,592.9323036768349
205,1801,Restaurant,288,433.3719542765208
205,1342,Pub,17,3080.79972224784
205,899,Restaurant,1,3038.9124696871027
205,448,Restaurant,2,4228.969973216175
205,1344,Pub,13,3895.444483822129
206,1344,Pub,55,2999.57562194296
206,1343,Pub,70,3395.1735946940407
206,1342,Pub,196,2732.146728298967
206,899,Restaurant,8,3361.533722545216
206,895,Restaurant,17,4299.7370080145365
206,449,Restaurant,298,1593.078168977181
206,445,Restaurant,323,3688.299723114081
206,443,Pub,59,1083.3312849779768
206,442,Pub,155,1928.1946016296308
206,448,Restaurant,45,1944.0432360488303
207,1342,Pub,4,3413.37624630174
207,1344,Pub,2,2290.9531024283638
207,448,Restaurant,1,3103.837880828479
207,442,Pub,2,2904.81135886731
207,444,Pub,4,1682.624287255413
207,447,Restaurant,310,1250.567752334077
207,443,Pub,2,3715.5391899260135
208,442,Pub,84,1864.7900272795164
208,443,Pub,132,1091.18620337498
208,445,Restaurant,1,3708.389097445843
208,448,Restaurant,11,1822.8164915222053
208,449,Restaurant,267,1573.4345679794924
208,1342,Pub,84,2538.4740597778464
208,1343,Pub,71,3285.891483641311
208,1344,Pub,71,2880.0754703124708
209,899,Restaurant,2,2849.6666861651806
209,449,Restaurant,1,3200.8025574196618
209,442,Pub,2,2904.81135886731
209,447,Restaurant,289,1250.567752334077
21,1344,Pub,103,1700.9371408073214
21,442,Pub,134,732.157190382253
21,443,Pub,359,1011.64613261842
21,444,Pub,84,2558.6554009828296
21,446,Restaurant,1,2429.399815660551
21,448,Restaurant,11,1212.6633145514586
21,449,Restaurant,481,600.2885887587452
21,899,Restaurant,5,2481.1471325227994
21,1342,Pub,127,2323.7496121289355
210,1342,Pub,263,3342.6759050085857
210,899,Restaurant,14,2838.954343179994
210,1344,Pub,64,2199.2339995425737
210,448,Restaurant,49,2926.1874716764432
210,449,Restaurant,4,2954.2995936414336
210,446,Restaurant,10,966.2393820369658
210,444,Pub,69,1407.023530845686
210,443,Pub,58,3463.076720592428
210,442,Pub,48,2686.875595225206
210,447,Restaurant,629,917.2904141778886
211,442,Pub,1,2904.81135886731
211,447,Restaurant,130,1250.567752334077
211,1805,Restaurant,323,4987.762176188351
212,1344,Pub,96,3101.5079793688037
212,1342,Pub,209,4156.3716108378685
212,446,Restaurant,202,860.9763791350367
212,442,Pub,182,2845.0197069853944
212,443,Pub,91,3220.518496382519
212,444,Pub,160,554.2404447544509
213,1344,Pub,2,1953.8186464780265
213,1343,Pub,3,2365.200258744467
213,1342,Pub,4,1683.3365750405026
213,443,Pub,6,708.2667349979434
213,448,Restaurant,1,900.4401099679261
213,442,Pub,2,1043.725613586877
213,449,Restaurant,313,920.2068642023484
214,449,Restaurant,130,920.2068642023484
214,896,Restaurant,322,3604.585918538026
215,449,Restaurant,121,920.2068642023484
215,1343,Pub,1,2365.200258744467
215,1348,Restaurant,322,2369.482325899018
216,443,Pub,2,3715.5391899260135
216,447,Restaurant,136,1250.567752334077
216,899,Restaurant,323,2849.6666861651806
217,449,Restaurant,1,985.3404465720272
217,1342,Pub,74,1781.0446402170542
217,1344,Pub,285,916.021000631322
217,448,Restaurant,251,937.601960446195
217,443,Pub,69,1503.2597828477
217,442,Pub,108,649.4882178301323
217,444,Pub,65,2534.9814995896254
218,442,Pub,48,834.3471841839565
218,448,Restaurant,653,669.6021919081205
218,449,Restaurant,3,1276.6883227412416
218,893,Pub,116,1746.4717773477266
218,895,Restaurant,31,1762.0154512635886
218,1342,Pub,119,1064.684749437504
218,1343,Pub,291,796.9553749423053
218,1344,Pub,54,390.6262604915703
218,1349,Restaurant,2,1478.8042396596388
219,1344,Pub,1,1802.6024247441724
